Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Grazitti Interactive,https://www.crunchbase.com/organization/grazitti-interactive,1001-5000,Active,https://www.grazitti.com,info@grazitti.com,+1 650 585 6640,,,,,,,,,"Community and Lifestyle, Data and Analytics, Design, Sales and Marketing, Software","Analytics, Big Data, Business Intelligence, Communities, Content Marketing, Digital Marketing, Marketing Automation, Software, Web Design, Web Development",,,,,,,,,,"Mountain View, California, United States",$100M to $500M,2008-04-01,day,,http://www.linkedin.com/company/grazitti-interactive
TheoremOne,https://www.crunchbase.com/organization/theorem-co,501-1000,Active,https://theoremone.co/,hello@theoremone.co,(888) 969-2983,,,,,,,,,"Administrative Services, Design, Internet Services, Mobile, Other, Software","Enterprise Software, Internet of Things, Mobile, Product Design, Project Management, Web Design, Web Development",0,5,,Advertising; business,,,,,,"Woodland Hills, California, United States",$100M to $500M,2007-07-01,month,,https://www.linkedin.com/company/theoremone
Investis Digital,https://www.crunchbase.com/organization/investis,501-1000,Active,https://www.investisdigital.com,uk@investisdigital.com,+44 (0)20 7038 9000,,,,,,,,,"Advertising, Design, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, CMS, Content, Digital Marketing, Digital Media, SaaS, SEO, Web Design, Web Development, Web Hosting",0,1,,Scientific and technological services,13844699,USD,13844699,,,"London, England, United Kingdom",$100M to $500M,2000-03-01,day,,https://www.linkedin.com/company/investisdigital/
Terralogic,https://www.crunchbase.com/organization/terralogic-solutions,1001-5000,Active,https://www.terralogic.com/,contact@terralogic.com,+1 (408) 213-8767,,,,,,,,,"Apps, Design, Information Technology, Professional Services, Software","Apps, Consulting, Information Services, Outsourcing, Software, Web Design, Web Development",0,1,,Scientific and electric apparatus and instruments,16207174,USD,16207174,,,"San Jose, California, United States",$100M to $500M,2008-01-01,year,,https://www.linkedin.com/company/terralogic/
Hashedin,https://www.crunchbase.com/organization/hashedin,1001-5000,Active,http://hashedin.com,contact@hashedin.com,1(408)844-4274,,,,,,,,,"Design, Information Technology, Mobile, Professional Services, Software","Consulting, Information Technology, Mobile, Software, Web Design",,,,,10823481,USD,10823481,,,"Bangalore, Karnataka, India",$100M to $500M,2010-11-01,day,,https://www.linkedin.com/company/hashedin
Finn Partners,https://www.crunchbase.com/organization/finn-partners,1001-5000,Active,http://www.finnpartners.com/,partners@finnpartners.com,212-715-1600,1,1,1,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Digital Marketing, Graphic Design, Marketing, Public Relations, Social Media Marketing, Web Design",0,2,,Advertising; business,31868687,USD,31868687,,,"New York, New York, United States",$100M to $500M,1984-01-01,year,,https://www.linkedin.com/company/finn-partners/
AMP Agency,https://www.crunchbase.com/organization/amp-agency,251-500,Active,https://www.ampagency.com/,jkrochune@ampagency.com,6178378200,,,,,,,,,"Advertising, Design, Internet Services, Sales and Marketing, Software","Advertising, Internet, Internet of Things, Marketing, Web Design, Web Development",,,,,7070134,USD,7070134,,,"Boston, Massachusetts, United States",$100M to $500M,1995-01-01,year,,https://www.linkedin.com/company/amp-agency
Galaxy Weblinks,https://www.crunchbase.com/organization/galaxy-weblinks,501-1000,Active,https://www.galaxyweblinks.com,sales@galaxyweblinks.com,8886664316,,,,,,,,,"Apps, Design, Internet Services, Mobile, Other, Sales and Marketing, Software","Digital Marketing, Mobile, Mobile Apps, SEO, Service Industry, Social Media Marketing, Software, Web Design, Web Development",,,,,436513,USD,436513,,,"Cambridge, Massachusetts, United States",$100M to $500M,2000-01-01,year,,http://www.linkedin.com/company/211599
Indus Net Technologies,https://www.crunchbase.com/organization/indus-net-technologies,501-1000,Active,http://www.indusnet.co.in,info@indusnet.co.in,+91 33 2357 6070,1,1,1,,,,,,"Commerce and Shopping, Design, Internet Services, Sales and Marketing, Software","E-Commerce, SEO, Web Design, Web Development",,,,,,,,,,"Kolkata, West Bengal, India",$100M to $500M,1997-09-17,day,,http://in.linkedin.com/company/indus-net-technologies
Successive Technologies,https://www.crunchbase.com/organization/successive-software,501-1000,Active,https://successive.tech,support@successive.tech,09873973625,,,,,,,,,"Apps, Commerce and Shopping, Design, Financial Services, Health Care, Information Technology, Software","Apps, E-Commerce, FinTech, Health Care, Information Technology, IT Infrastructure, SaaS, Software, Web Design, Web Development",,,,,12965770,USD,12965770,,,"Noida, Uttar Pradesh, India",$100M to $500M,2012-01-01,year,,https://www.linkedin.com/company/successivetech/
Blue Acorn iCi,https://www.crunchbase.com/organization/blue-acorn,101-250,Active,https://www.blueacornici.com,info@blueacorn.com,843-641-0045,,,,,,,,,"Commerce and Shopping, Data and Analytics, Design, Internet Services","Analytics, E-Commerce, E-Commerce Platforms, Personalization, UX Design, Web Design",,,,,5248976,USD,5248976,,,"Charleston, South Carolina, United States",$100M to $500M,2008-01-01,year,,http://www.linkedin.com/company/blue-acorn
Francesca’s Holding Corporation,https://www.crunchbase.com/organization/francescas-holding-corporation,1001-5000,Active,http://www.francescas.com,customerservice@francescas.com,17134262751,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","E-Commerce, Fashion, Lifestyle, Retail, Shopping, Web Design",,,,,,,,,,"Houston, Texas, United States",$100M to $500M,1999-01-01,year,,http://www.linkedin.com/company/francesca-s-
Quadrant Resource,https://www.crunchbase.com/organization/quadrant-resource,1001-5000,Active,http://www.quadrantresource.com/,info@quadrantresource.com,425-329-4293,2,2,,,,,,,"Design, Software","Product Design, Software, Web Design",,,,,28208316,USD,28208316,,,"Redmond, Washington, United States",$100M to $500M,2004-01-01,year,,https://www.linkedin.com/company/quadrant-resource-llc_2/about/
Fresh Consulting,https://www.crunchbase.com/organization/fresh-consulting,251-500,Active,http://www.freshconsulting.com,connect@freshconsulting.com,+1 425 201 3713,,,,,,,,,"Design, Hardware, Manufacturing, Science and Engineering","Hardware, Industrial Automation, UX Design, Web Design",2,0,,,3641313,USD,3641313,,,"Bellevue, Washington, United States",$100M to $500M,2007-01-01,year,,https://www.linkedin.com/company/fresh-consulting
Razorfish Health,https://www.crunchbase.com/organization/razorfish-healthware,101-250,Active,https://www.razorfishhealth.com ,info@razorfishhealthware.com,+1 44 161 244 5544,,,,,,,,,"Advertising, Apps, Data and Analytics, Design, Health Care, Mobile, Professional Services, Sales and Marketing, Software","Advertising, Analytics, Consulting, Health Care, Medical, Mobile Apps, UX Design, Web Design, Web Development",,,,,7871110,USD,7871110,,,"Philadelphia, Pennsylvania, United States",$100M to $500M,2010-01-01,year,,https://www.linkedin.com/company/razorfish-health
Ex Libris,https://www.crunchbase.com/organization/ex-libris,501-1000,Active,http://www.exlibrisgroup.com,exlibris@exlibris.co.il,972 2 649 9100,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Software","Apps, Cloud Computing, Enterprise Software, Information Technology, Software, Web Design",,,,,,,,,,"Ballerup, Hovedstaden, Denmark",$100M to $500M,1986-01-01,year,,https://www.linkedin.com/company/ex-libris
Pentalog,https://www.crunchbase.com/organization/pentalog,501-1000,Active,https://www.pentalog.com/,commercial@pentalog.com,+33 9 70 75 45 70,1,2,,,,,,,"Design, Information Technology, Internet Services, Professional Services, Software","Cloud Computing, Consulting, Embedded Software, Enterprise Software, Freelance, Information Technology, Product Design, Recruiting, Web Design, Web Development",,,,,40182333,USD,40182333,,,"New York, New York, United States",$100M to $500M,1993-01-01,year,Marlin Equity Partners,http://www.linkedin.com/company/pentalog
CodeClouds,https://www.crunchbase.com/organization/codeclouds-technologies,501-1000,Active,https://www.codeclouds.com/,sales@codeclouds.com,+91 33-4062-4140,,,,,,,,,"Commerce and Shopping, Design, Software","E-Commerce, Software, Web Design, Web Development",,,,,4701309,USD,4701309,,,"Kolkata, West Bengal, India",$100M to $500M,2009-10-21,day,,https://www.linkedin.com/company/codeclouds/
Coldwater Creek,https://www.crunchbase.com/organization/coldwater-creek,1001-5000,Active,https://www.coldwatercreek.com/,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Sales and Marketing","Apparel, Fashion, Marketing, Retail, Web Design",,,,,,,,,,"Sandpoint, Idaho, United States",$100M to $500M,1984-01-01,year,,http://www.linkedin.com/company/7521
V-Mart Retail,https://www.crunchbase.com/organization/v-mart-retail-limited,5001-10000,Active,http://www.vmart.co.in,,+91 124 464 0030,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","E-Commerce, Fashion, Lifestyle, Retail, Web Design",,,,,,,,,,"Haryana, Haryana, India",$100M to $500M,2002-01-01,year,,https://www.linkedin.com/company/v-mart-retail-ltd.
Carolina Herrera,https://www.crunchbase.com/organization/carolina-herrera,101-250,Active,http://carolinaherrera.com,,866 254 7660,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","Apparel, E-Commerce, Fashion, Lifestyle, Retail, Web Design",5,199,,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",,,,,,"New York, New York, United States",$100M to $500M,1981-01-01,year,,https://www.linkedin.com/company/carolina-herrera
Tech Tammina LLC,https://www.crunchbase.com/organization/tech-tammina,501-1000,Active,https://www.techtammina.com,info@techtammina.com,+1-703-349-1074,,,,,,,,,"Design, Information Technology, Professional Services, Sales and Marketing, Software","Consulting, Enterprise Software, Information Technology, Marketing, Outsourcing, Quality Assurance, Software, Web Design, Web Development",,,,,9778917,USD,9778917,,,"Boston, Massachusetts, United States",$100M to $500M,2005-01-05,day,,https://www.linkedin.com/company/techtamminallc
TSC Apparel,https://www.crunchbase.com/organization/tsc-apparel,251-500,Active,http://www.tscapparel.com,Help@tscapparel.com,800.289.5400,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Manufacturing","Apparel, Fashion, Lifestyle, Manufacturing, Retail, Web Design",0,8,,Clothing; footwear; headgear,17587664,USD,17587664,,,"Cincinnati, Ohio, United States",$100M to $500M,2000-01-01,year,,https://www.linkedin.com/company/376645
Wolford,https://www.crunchbase.com/organization/wolford,1001-5000,Active,http://www.wolford.com/,service.italy@wolford.biz,4355746901219,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Sales and Marketing","Apparel, Fashion, Manufacturing, Marketing, Retail, Web Design",0,50,,Clothing; footwear; headgear,,,,,,"Bregenz, Vorarlberg, Austria",$100M to $500M,1950-01-01,year,,https://www.linkedin.com/company/wolford
SunTec India,https://www.crunchbase.com/organization/suntec-web-services,1001-5000,Active,https://www.suntecindia.com,info@suntecindia.com,+91 11 4264 4425,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Design, Information Technology, Internet Services, Other, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Computing, Data Mining, Database, E-Commerce, Service Industry, Web Design",,,,,,,,,,"New Delhi, Delhi, India",$100M to $500M,1999-01-01,year,,http://www.linkedin.com/company/suntecindia
Techverx,https://www.crunchbase.com/organization/techverx,251-500,Active,http://www.techverx.com,info@techverx.com,+1 (844) 539 3562,,,,,,,,,"Apps, Commerce and Shopping, Design, Internet Services, Mobile, Platforms, Software","Apps, E-Commerce, Internet, iOS, Mobile, Mobile Apps, Software, Web Design",,,,,,,,,,"Chapel Hill, North Carolina, United States",$100M to $500M,2010-05-10,day,,https://www.linkedin.com/company/techverx
Symbio Group,https://www.crunchbase.com/organization/symbio-group,501-1000,Active,http://www.symbio.com,marketing@symbio.com,(408) 996 9700,1,1,,,,,,,"Design, Information Technology, Other, Professional Services, Software","Information Services, Information Technology, Outsourcing, Professional Services, Software, Web Design, Web Development",,,,,27788114,USD,27788114,,,"San Jose, California, United States",$100M to $500M,1994-01-01,year,FTV Capital,https://www.linkedin.com/company/symbio
Tweddle Group,https://www.crunchbase.com/organization/tweddle-group,501-1000,Active,http://www.tweddle.com,hr@tweddle.com,586-307-3700,,,,,,,,,"Content and Publishing, Design, Information Technology, Media and Entertainment, Software, Transportation, Video","Automotive, Information Technology, Publishing, Video, Web Design, Web Development",3,2,Computing; Calculating,Scientific and technological services,15753900,USD,15753900,,,"Clinton Township, Michigan, United States",$100M to $500M,1954-01-01,year,The Gores Group,http://www.linkedin.com/company/41496
Pepe Jeans,https://www.crunchbase.com/organization/pepe-jeans,1001-5000,Active,http://www.pepejeans.com/,intlstore@pepejeans.com,+44 203 00 66 348,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design","Communities, E-Commerce, Fashion, Lifestyle, Web Design",,,,,,,,,,"San Felíu De Llobregat, Catalonia, Spain",$100M to $500M,1973-01-01,year,,https://www.linkedin.com/company/pepe-jeans
Red Wing Shoe Co,https://www.crunchbase.com/organization/red-wing-shoe-co,1001-5000,Active,http://www.redwingshoes.com/,customer.service@redwingshoe.com,651-388-6233,,,,,,,,,Design,"Product Design, Web Design",22,112,Footwear,Clothing; footwear; headgear,,,,,,"Red Wing, Minnesota, United States",$100M to $500M,1905-01-01,year,,https://www.linkedin.com/company/redwingshoes
Golf Digest Online,https://www.crunchbase.com/organization/golf-digest-online,1001-5000,Active,http://company.golfdigest.co.jp/,entry@gdo.co.jp,03-6630-2031,1,1,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Internet Services, Media and Entertainment, Sports","Apparel, Content, E-Commerce, Internet, Internet of Things, Lifestyle, Retail, Social Media, Sports, Web Design",0,3,,Games; toys; sports equipment,,,,,,"Tokyo, Tokyo, Japan",$100M to $500M,2000-05-01,day,"JAFCO, Mizuho Capital, Mitsubishi UFJ Capital, ORIX Group, Dai Nippon Printing",https://www.linkedin.com/company/golf-digest-online-inc
RG Barry,https://www.crunchbase.com/organization/rg-barry-corporation,51-100,Active,http://rgbarry.com,info@rgbarry.com,614-864-6400,,,,,,,,,"Clothing and Apparel, Community and Lifestyle, Consumer Goods, Design, Manufacturing","Consumer Goods, Fashion, Leisure, Lifestyle, Manufacturing, Web Design",0,0,Footwear,,2861913,USD,2861913,,,"Pickerington, Ohio, United States",$100M to $500M,1947-01-01,year,,https://www.linkedin.com/company/rg-barry-corporation
Volcom,https://www.crunchbase.com/organization/volcom,501-1000,Active,http://www.volcom.com,,949-646-2071,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Consumer Goods, Design, Manufacturing, Sports","Apparel, Consumer Goods, Fashion, Lifestyle, Manufacturing, Retail, Sports, Textiles, Web Design",4,1,Wearing Apparel,Leather and imitations of leather,,,,,,"Costa Mesa, California, United States",$100M to $500M,1991-08-14,day,,https://www.linkedin.com/company/volcom
