Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
BANNER,https://www.crunchbase.com/organization/banner,11-50,Active,https://www.banner.net/,info@b1.com,44 20 7349 2200,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Brand Marketing, Lead Generation, Marketing Automation",,,,,,,,,,"London, England, United Kingdom",$100M to $500M,1984-01-01,year,,http://www.linkedin.com/company/8285
Centric,https://www.crunchbase.com/organization/centric,11-50,Active,http://www.centric.com,jason.stoddard@centric.com,(818) 985-8855,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Marketing Automation",,,,,212075180,USD,212075180,,,"Newhall, California, United States",$100M to $500M,1994-01-14,day,,https://www.linkedin.com/company/centricfoundation
Awardit AB (publ),https://www.crunchbase.com/organization/awardit-ab-publ,1-10,Active,http://www.awardit.se,niklas.lundqvist@awardit.se,0046 8 411 40 00,,,,,,,,,"Financial Services, Information Technology, Internet Services, Payments, Sales and Marketing, Software","Cloud Data Services, CRM, Loyalty Programs, Marketing, Marketing Automation, SaaS, Virtual Currency",0,3,,Advertising; business,,,,,,"Stockholm, Stockholms Lan, Sweden",$100M to $500M,2000-01-01,year,Polaris,https://www.linkedin.com/company/awardit-ab
DSS,https://www.crunchbase.com/organization/dss,11-50,Active,https://www.fosterwebmarketing.com/practice_areas/dss-marketing-automation-software.cfm,info@fosterwebmarketing.com,,,,,,,,,,"Information Technology, Internet Services, Sales and Marketing, Software","CMS, CRM, Marketing Automation, Software, Web Hosting",,,,,1697628,USD,1697628,,,"Fairfax, Virginia, United States",$100M to $500M,1998-01-01,year,,https://www.linkedin.com/company/foster-web-marketing/
Melling Engine Parts,https://www.crunchbase.com/organization/melling-engine-parts,251-500,Active,http://melling.com,,517-787-5304,,,,,,,,,"Manufacturing, Sales and Marketing, Software, Transportation","Automotive, Machinery Manufacturing, Manufacturing, Marketing Automation",,,,,3541035,USD,3541035,,,"Jackson, Michigan, United States",$100M to $500M,1946-01-01,year,,https://www.linkedin.com/company/melling-engine-parts/
Liquid,https://www.crunchbase.com/organization/liquid,1-10,Active,https://onliquid.com,info@onliquid.com,,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Mobile, Sales and Marketing, Software","Analytics, Machine Learning, Marketing Automation, Mobile, Personalization, SaaS",,,,,,,,,,"Lisbon, Lisboa, Portugal",$100M to $500M,2014-02-01,month,"Faber, Portugal Ventures",http://www.linkedin.com/company/liquid-data-intelligence
Gertec,https://www.crunchbase.com/organization/gertec,251-500,Active,https://www.gertec.com.br/,marketing@gertec.com.br,+55 11 2575-1000,,,,,,,,,"Financial Services, Information Technology, Manufacturing, Sales and Marketing, Software","Financial Services, Information Technology, Manufacturing, Marketing Automation",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$100M to $500M,1989-01-01,year,,https://www.linkedin.com/company/gertec/
AWISEE,https://www.crunchbase.com/organization/awise,11-50,Active,https://awisee.com,hi@awisee.com,,,,,,,,,,"Advertising, Data and Analytics, Gaming, Information Technology, Internet Services, Privacy and Security, Sales and Marketing, Software, Sports, Travel and Tourism","Affiliate Marketing, Casino, Cyber Security, Data Mining, Digital Marketing, eSports, Gambling, Gaming, Marketing Automation, SEO",,,,,,,,,,"Stockholm, Stockholms Lan, Sweden",$100M to $500M,2018-02-01,day,,
MGM Brakes,https://www.crunchbase.com/organization/mgm-brakes,251-500,Active,https://www.mgmbrakes.com,mail@mgmbrakes.com,+1 800  527 1534,,,,,,,,,"Government and Military, Health Care, Information Technology, Manufacturing, Sales and Marketing, Software, Transportation","Electric Vehicle, Fertility, Manufacturing, Marketing Automation, Military, Transportation",2,0,Engineering Elements And Units; General Measures For Producing And Maintaining Effective Functioning Of Machines Or Installations,,,,,,,"Charlotte, North Carolina, United States",$100M to $500M,1956-01-01,year,,https://www.linkedin.com/company/mgm-brakes/about/
NKT (Sweden),https://www.crunchbase.com/organization/nkt-sweden,1001-5000,Active,https://www.nkt.se/,info.se@nkt.com,+46 23 684 00,,,,,,,,,"Energy, Manufacturing, Sales and Marketing, Software","Electrical Distribution, Energy, Manufacturing, Marketing Automation",,,,,1635380,USD,1635380,,,"Falun, Dalarnas Lan, Sweden",$100M to $500M,1891-01-01,year,,https://www.linkedin.com/company/nkt-cables
Marketo Japan,https://www.crunchbase.com/organization/marketo-japan,501-1000,Active,http://jp.marketo.com,support@marketo.com,+81 3-4510-2300,,,,,,,,,"Consumer Electronics, Hardware, Internet Services, Sales and Marketing, Software","Computer, Internet, Marketing Automation, Software",,,,,,,,,,"Tokyo, Tokyo, Japan",$100M to $500M,2006-01-01,year,"Marketo, Sunbridge Partners, Dentsu eMarketing One",https://www.linkedin.com/company/marketo
Soper of Lincoln,https://www.crunchbase.com/organization/soper-of-lincoln,101-250,Active,https://www.soperbmw.co.uk/,support@soperbmw.co.uk,+1 152-225-4376,,,,,,,,,"Sales and Marketing, Software, Transportation","Automotive, Autonomous Vehicles, Marketing Automation",,,,,,,,,,"South Hykeham, Lincolnshire, United Kingdom",$100M to $500M,2014-01-01,year,,https://www.linkedin.com/company/soper-of-lincoln-bmw-&-mini/
Schadenet.nl,https://www.crunchbase.com/organization/schadenet-nl,1001-5000,Active,https://www.schadenet.nl,nederland@schadenet.nl,0346 - 28 26 40,,,,,,,,,"Other, Sales and Marketing, Software, Transportation","Automotive, Commercial, Marketing Automation",,,,,7215,USD,7215,,,"Westbroek, Limburg, The Netherlands",$100M to $500M,1989-01-01,year,,https://nl.linkedin.com/company/schadenet-b-v-
Adshika,https://www.crunchbase.com/organization/adshika,11-50,Active,http://adshika.com/,support@adshika.com,+1 954-494-8440,,,,,,,,,"Advertising, Data and Analytics, Sales and Marketing, Software","Advertising, Analytics, Digital Marketing, Marketing, Marketing Automation",,,,,125459,USD,125459,,,"Fort Lauderdale, Florida, United States",$100M to $500M,2011-01-01,year,,https://www.linkedin.com/company/adshika-inc-/
AnyMind Group,https://www.crunchbase.com/organization/adasia-holdings-pte-ltd,1001-5000,Active,https://anymindgroup.com/,info@anymindgroup.com,+65 6386 7368,,,,,,,,,"Administrative Services, Advertising, Commerce and Shopping, Manufacturing, Sales and Marketing, Software","Advertising Platforms, E-Commerce, Human Resources, Manufacturing, Marketing Automation, Mobile Advertising",,,,,,,,,,"Singapore, Central Region, Singapore",$100M to $500M,2016-04-07,day,"Endeavor, Line, Gunosy, Mizuho Bank, Mitsubishi UFJ Capital",https://www.linkedin.com/company/anymindgroup/
Terminus,https://www.crunchbase.com/organization/terminus-software,101-250,Active,http://terminus.com,eric.spett@terminus.com,888-689-6670,,,,,,,,,"Advertising, Other, Sales and Marketing, Software","Advertising Platforms, B2B, Digital Marketing, Marketing Automation, SaaS",0,1,,Insurance; financial affairs,,,,,,"Atlanta, Georgia, United States",$50M to $100M,2014-01-01,year,"HubSpot, Great Hill Partners, Arthur Ventures, Edison Partners, Hyde Park Venture Partners",https://www.linkedin.com/company/terminus-account-based-marketing/
Optimove,https://www.crunchbase.com/organization/optimove,101-250,Active,http://www.optimove.com,info@optimove.com,1(888)235-5604,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, CRM, Machine Learning, Marketing Automation, Predictive Analytics",0,4,,Advertising; business,,,,,,"Tel Aviv, Tel Aviv, Israel",$50M to $100M,2009-09-01,month,"Summit Partners, Israel Growth Partners",http://www.linkedin.com/company/227901
Productsup,https://www.crunchbase.com/organization/productsup,251-500,Active,http://productsup.com,hello@productsup.com,+49 30 577003875,,,,,,,,,"Commerce and Shopping, Content and Publishing, Data and Analytics, Hardware, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software","Cloud Data Services, Content Syndication, Data Integration, Digital Marketing, E-Commerce Platforms, Marketing, Marketing Automation, Marketplace, Retail Technology, SaaS",1,11,Computing; Calculating,Advertising; business,6437938,USD,6437938,,,"Berlin, Berlin, Germany",$50M to $100M,2010-02-01,day,"KfW, Bregal Milestone, Nordwind Growth, Nordwind Capital, Deutsche Handelsbank",http://www.linkedin.com/company/productsup
Unbounce,https://www.crunchbase.com/organization/unbounce,101-250,Active,https://unbounce.com/,info@unbounce.com,+1 604 484 1354,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Software","Big Data, Cloud Computing, Enterprise Software, Lead Generation, Marketing Automation, Sales, Sales Automation",0,8,,Scientific and technological services,5247510,USD,5247510,,,"Vancouver, British Columbia, Canada",$50M to $100M,2009-08-15,day,"Espresso Capital, 500 Global, Real Ventures, Version One Ventures, Social Leverage",https://www.linkedin.com/company/unbounce/
Reachdesk,https://www.crunchbase.com/organization/reachdesk,101-250,Active,https://reachdesk.com/,,+1 315 273 4734,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software","B2B, Marketing Automation, SaaS, Sales Automation, Software",,,,,8538600,USD,8538600,,,"New York, New York, United States",$50M to $100M,2018-01-01,year,"Five Elms Capital, Highland Europe, Concept Ventures, HubSpot Ventures, Reece Chowdhry",https://www.linkedin.com/company/reachdesk
Flytxt,https://www.crunchbase.com/organization/flytxt,101-250,Active,http://www.flytxt.com,marketing@flytxt.com,+88 02 871 1879,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Machine Learning, Marketing Automation, SaaS",8,2,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Nieuwegein, Utrecht, The Netherlands",$50M to $100M,2008-01-01,year,"IVC Venture Capital, DAH Beteiligungs GmbH, Schnell Consult GmbH, Sunrise Capital GmbH, Cliffton Holding",http://www.linkedin.com/company/22166
PFL,https://www.crunchbase.com/organization/printingforless-com,251-500,Active,https://www.pfl.com,inquire@pfl.com,+1 800 930 5088,,,,,,,,,"Content and Publishing, Media and Entertainment, Sales and Marketing, Software","Marketing Automation, Printing, SaaS, Software",0,26,,Treatment of materials,3272058,USD,3272058,,,"Livingston, Montana, United States",$50M to $100M,1996-01-01,year,GS Growth,https://www.linkedin.com/company/pflcom/
Freeskout,https://www.crunchbase.com/organization/freeskout,101-250,Active,https://www.freeskout.com,Support@freeskout.com,99994 60088,,,,,,,,,"Sales and Marketing, Software","Marketing, Marketing Automation",,,,,,,,,,"New Delhi, Delhi, India",$50M to $100M,2020-03-01,month,,https://www.linkedin.com/company/31314791
Bluecore,https://www.crunchbase.com/organization/triggermail,251-500,Active,https://www.bluecore.com/,contact@bluecore.com,+1 646 690 0490,,,,,,,,,"Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software","Advertising, Analytics, Artificial Intelligence (AI), E-Commerce, Marketing Automation, SaaS",6,2,Computing; Calculating,Scientific and technological services,4284965,USD,4284965,,,"New York, New York, United States",$50M to $100M,2013-01-01,year,"Techstars, Gaingels, Right Side Capital Management, Georgian, CSC Upshot",https://www.linkedin.com/company/bluecore/
Vidyard,https://www.crunchbase.com/organization/vidyard,101-250,Active,http://vidyard.com,info@vidyard.com,1-800-530-3878,,,,,,,,,"Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video","Analytics, Big Data, Cloud Computing, Digital Media, Enterprise Software, Marketing Automation, SaaS, Video",5,17,Electric Communication Technique,Advertising; business,4862183,USD,4862183,,,"Kitchener, Ontario, Canada",$50M to $100M,2011-09-01,day,"Inovia Capital, OMERS Ventures, Andreessen Horowitz, Paul Buchheit, Export Development Canada",http://www.linkedin.com/company/2086508
MessageGears,https://www.crunchbase.com/organization/messagegears,101-250,Active,http://messagegears.com,info@messagegears.com,888-352-0886,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Email, Email Marketing, Marketing Automation, Messaging, SaaS, Software",0,1,,Advertising; business,,,,,,"Atlanta, Georgia, United States",$50M to $100M,2010-06-11,day,"Long Ridge Equity Partners, Bridge Bank, Atlanta Ventures, The Argentum Group, Michael Cohn",http://www.linkedin.com/company/messagegears-llc
ThriveHive,https://www.crunchbase.com/organization/thrivehive,251-500,Active,http://thrivehive.com,info@thrivehive.com,1(617) 390-8040,,,,,,,,,"Advertising, Hardware, Internet Services, Other, Sales and Marketing, Software","Advertising, Email Marketing, Local, Local Advertising, Marketing Automation, Search Engine, Small and Medium Businesses, Telecommunications",,,,,,,,,,"Quincy, Massachusetts, United States",$50M to $100M,2005-01-01,year,"Techstars, Founder Collective, Mike Volpe, Jean Hammond, Michael Dornbrook",https://www.linkedin.com/company/thrivehive
Clutch,https://www.crunchbase.com/organization/clutch,51-100,Active,http://www.clutch.com,info@clutch.com,267-419-6400,,,,,,,,,"Advertising, Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Information Technology, Mobile, Sales and Marketing, Software","Advertising, Analytics, CRM, E-Commerce, Gift Card, Loyalty Programs, Marketing, Marketing Automation, Mobile, Retail Technology",1,0,Computing; Calculating,,1103883,USD,1103883,,,"Ambler, Pennsylvania, United States",$50M to $100M,2012-07-01,day,"Ben Franklin Technology Partners of Southeastern Pennsylvania, Safeguard Scientifics, Empactful Capital LLC",http://www.linkedin.com/company/clutch-holdings-llc
LEADERS,https://www.crunchbase.com/organization/leaders,101-250,Active,http://www.ldrsgroup.com/,info@ldrsgroup.com,+972545554431,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Marketing Automation",,,,,92905,USD,92905,,,"Tel Aviv, Tel Aviv, Israel",$50M to $100M,2009-01-01,year,Intango Ventures,https://www.linkedin.com/company/leadersinfluencermarketing/
Power Digital,https://www.crunchbase.com/organization/power-digital-marketing-7499,1001-5000,Active,https://powerdigitalmarketing.com,,+1 619 501 1211,,,,,,,,,"Advertising, Internet Services, Sales and Marketing, Software","Advertising, Brand Marketing, Digital Marketing, Marketing, Marketing Automation, Mobile Advertising, SEO",0,8,,Advertising; business,17054214,USD,17054214,,,"San Diego, California, United States",$50M to $100M,2012-01-01,year,"Court Square Capital Partners, Periscope Equity",https://www.linkedin.com/company/power-digital-marketing-inc
