Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Neo4j,https://www.crunchbase.com/organization/neo-technology,501-1000,Active,https://www.neo4j.com/,info@neo4j.com,(855) 636-4532,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Software","Analytics, Business Information Systems, Data Visualization, Database, Machine Learning",,,,,,,,,,"San Mateo, California, United States",$100M to $500M,2007-01-01,year,"Eurazeo, Creandum, Inovia Capital, Eight Roads Ventures, Dawn Capital",https://www.linkedin.com/company/neo4j
Phenom,https://www.crunchbase.com/organization/phenom-people,1001-5000,Active,https://www.phenom.com,info@phenompeople.com,+1.267.282.0098,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Human Resources, Machine Learning, Recruiting, SaaS, Software",1,0,Computing; Calculating,,24966568,USD,24966568,,,"Ambler, Pennsylvania, United States",$100M to $500M,2010-09-22,day,"B Capital, Dragoneer Investment Group, Sierra Ventures, AXA Venture Partners, Westbridge Capital",https://www.linkedin.com/company/phenompeople
Twin Health,https://www.crunchbase.com/organization/twins-digital,251-500,Active,http://twinhealth.com,care@twinhealth.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Health Care, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Internet of Things, Machine Learning, Nutrition, Software",0,0,,"Pharmaceutical, veterinary and sanitary products",8913977,USD,8913977,,,"Mountain View, California, United States",$100M to $500M,2018-09-01,month,"ICONIQ Growth, Sequoia Capital, Perceptive Advisors, Sofina, Corner Ventures",https://www.linkedin.com/company/twinhealth
Exabeam,https://www.crunchbase.com/organization/exabeam,501-1000,Active,http://www.exabeam.com,info@exabeam.com,844-392-2326,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Cloud Security, Cyber Security, Machine Learning, Software",16,4,Electric Communication Technique,Scientific and technological services,9724289,USD,9724289,,,"Foster City, California, United States",$100M to $500M,2013-01-01,year,"Acrew Capital, Lightspeed Venture Partners, Owl Rock Capital, Icon Ventures, Cisco Investments",https://www.linkedin.com/company/exabeam
Jumio,https://www.crunchbase.com/organization/jumio,1001-5000,Active,http://www.jumio.com,press@jumio.com,(650)424-8545,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Science and Engineering, Software","Artificial Intelligence (AI), Biometrics, Facial Recognition, Fraud Detection, Identity Management, Machine Learning",159,22,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Palo Alto, California, United States",$100M to $500M,2016-05-09,day,"Andreessen Horowitz, Great Hill Partners, Citi Ventures, Centana Growth Partners, Millennium Technology Value Partners",https://www.linkedin.com/company/jumio-corporation
Fractal Analytics,https://www.crunchbase.com/organization/fractal-analytics,1001-5000,Active,http://www.fractal.ai,info@fractal.ai,+1 646 547 1600,2,2,2,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Consulting, InsurTech, Machine Learning",0,14,,Scientific and technological services,4666,USD,4666,,,"New York, New York, United States",$100M to $500M,2000-02-09,day,"Aimia, TA Associates, Apax Partners, Khazanah Nasional, TPG Capital Asia",http://www.linkedin.com/company/fractal-analytics
Wish,https://www.crunchbase.com/organization/wish,501-1000,Active,http://wish.com,info@wish.com,888-254-9617,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Software","E-Commerce, Information Technology, Machine Learning",5,78,Computing; Calculating,Advertising; business,63300000,USD,63300000,,,"San Francisco, California, United States",$100M to $500M,2010-01-01,year,"Notable Capital, AME Cloud Ventures, Cherubic Ventures, DHVC, Legend Capital",http://www.linkedin.com/company/contextlogic
GumGum,https://www.crunchbase.com/organization/gumgum,251-500,Active,https://gumgum.com/,PR@gumgum.com,+1 844-522-7270,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Media and Entertainment, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Computer Vision, Digital Media, Machine Learning, Natural Language Processing",27,8,Computing; Calculating,Advertising; business,24483300,USD,24483300,,,"Santa Monica, California, United States",$100M to $500M,2008-01-01,year,"Crosscut Ventures, GS Growth, NewView Capital, New Enterprise Associates, Upfront Ventures",https://www.linkedin.com/company/gumgum/
Amelia,https://www.crunchbase.com/organization/ipsoft,1001-5000,Active,https://amelia.ai,,+1 212-708-5135,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, IT Management, Machine Learning, Software",0,12,,Scientific and technological services,,,,,,"New York, New York, United States",$100M to $500M,1998-01-01,year,"Monroe Capital, BuildGroup",https://www.linkedin.com/company/ameliaai
Qure AI,https://www.crunchbase.com/organization/qure-ai,251-500,Active,https://qure.ai,careers@qure.ai,+91 2240675800,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical Device",20,5,Computing; Calculating,Scientific and technological services,,,,,,"Mumbai, Maharashtra, India",$100M to $500M,2016-01-01,year,"Merck, MassMutual Ventures, Peak XV Partners, HealthQuad, Novo Holdings",https://www.linkedin.com/company/qure.ai
Riskified,https://www.crunchbase.com/organization/riskified,501-1000,Active,https://www.riskified.com,sales@riskified.com,1(855)622-5868,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Payments, Privacy and Security, Professional Services, Software","E-Commerce, Fraud Detection, Machine Learning, Risk Management",,,,,,,,,,"New York, New York, United States",$100M to $500M,2012-01-01,year,"Fidelity, Phoenix Insurance Company, Entrée Capital, Capital One Ventures, Kreos Capital",https://www.linkedin.com/company/riskified
Constructor,https://www.crunchbase.com/organization/constructor-io,101-250,Active,https://www.constructor.io,search-consult@constructor.io,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, SaaS, Search Engine, Semantic Search",,,,,,,,,,"San Francisco, California, United States",$100M to $500M,2015-01-01,year,"Silversmith Capital Partners, Zetta Venture Partners, Fusion Fund, Signia Venture Partners, S2 Capital",https://www.linkedin.com/company/constructor-io
Appier,https://www.crunchbase.com/organization/appier,501-1000,Active,http://appier.com,press@appier.com,1287808891,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS",0,2,,Advertising; business,,,,,,"Taipei, T'ai-pei, Taiwan",$100M to $500M,2012-01-01,year,"SoftBank, Naver, Line, EDBI, Sequoia Capital",http://www.linkedin.com/company/appier
Uptake Technologies,https://www.crunchbase.com/organization/uptake-3,251-500,Active,http://www.uptake.com,press@uptake.com,312-242-2200,1,1,1,,,,,,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Industrial, Machine Learning, SaaS, Software",92,43,Computing; Calculating,Scientific and technological services,3565621,USD,3565621,,,"Chicago, Illinois, United States",$100M to $500M,2014-07-01,month,"Baillie Gifford, Lightbank, GreatPoint Ventures, New Enterprise Associates, BloombergNEF",http://linkedin.com/company/uptake
Infarm,https://www.crunchbase.com/organization/infarm,251-500,Active,https://infarm.com,info@infarm.com,+49 (30) 9919165 90,,,,,,,,,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Software","Agriculture, AgTech, Farming, Machine Learning",7,12,Agriculture; Forestry; Animal Husbandry; Hunting; Trapping; Fishing,Agricultural products; live animals,,,,,,"Berlin, Berlin, Germany",$100M to $500M,2013-01-01,year,"Lightrock, Astanor Ventures, TriplePoint Capital, AENU, Hanaco Venture Capital",https://www.linkedin.com/company/infarm---indoor-urban-farming-gmbh
AdTheorent,https://www.crunchbase.com/organization/adtheorent,101-250,Active,http://www.adtheorent.com,info@adtheorent.com,646-676-4767,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Ad Network, Advertising, Artificial Intelligence (AI), Machine Learning, SaaS",1,4,,Advertising; business,13011833,USD,13011833,,,"New York, New York, United States",$100M to $500M,2011-01-01,year,"Monroe Capital, Palantir Technologies, Hana Financial, Verizon Ventures, H.I.G. Growth Partners",http://www.linkedin.com/company/adtheorent
Veritone,https://www.crunchbase.com/organization/veritone,501-1000,Active,https://www.veritone.com,info@veritone.com,888-507-1737,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Government and Military, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Asset Management, CivicTech, GovTech, Information Technology, Machine Learning, Search Engine, Speech Recognition, Visual Search",0,24,Computing; Calculating,Scientific and technological services,8896693,USD,8896693,,,"Denver, Colorado, United States",$100M to $500M,2014-01-01,year,"US Department of Energy, Acacia Research, Miramar Ventures, Checketts Partners Investment Fund",https://www.linkedin.com/company/veritone-inc-
HeyJobs,https://www.crunchbase.com/organization/heyjobs,251-500,Active,https://hire.heyjobs.co/en-de/,info@heyjobs.co,+49 30 516958550,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, Recruiting, SaaS, Software",0,10,,Advertising; business,8415334,USD,8415334,,,"Berlin, Berlin, Germany",$100M to $500M,2016-03-01,day,"Notion Capital, Heartcore Capital, Yttrium, Global Founders Capital, Creathor Ventures",https://www.linkedin.com/company/10477629/
Saama,https://www.crunchbase.com/organization/saama-technologies,1001-5000,Active,http://www.saama.com,info@saama.com,(888) 205-3500,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Clinical Trials, Cloud Computing, Data Management, Life Science, Machine Learning, Pharmaceutical, Predictive Analytics, Software",12,0,Computing; Calculating,,24310761,USD,24310761,,,"Campbell, California, United States",$100M to $500M,1997-01-01,year,"Perceptive Advisors, Carrick Capital Partners",https://www.linkedin.com/company/saama-technologies
StackAdapt,https://www.crunchbase.com/organization/stackadapt,1001-5000,Active,https://www.stackadapt.com,,1 800-659-2026,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Software","Ad Retargeting, Ad Targeting, Advertising, Advertising Platforms, Digital Marketing, Machine Learning, Marketing, Mobile Advertising, Video Advertising",0,0,Computing; Calculating,,20731020,USD,20731020,,,"Toronto, Ontario, Canada",$100M to $500M,2014-03-01,day,"MaRS Investment Accelerator Fund, Plaza Ventures, Slaight Communications",https://www.linkedin.com/company/stackadapt
Everseen,https://www.crunchbase.com/organization/everseen,1001-5000,Active,https://www.everseen.com,sales@everseen.com,+353212428446,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning",69,12,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Cork, Cork, Ireland",$100M to $500M,2007-01-01,year,"Crosspoint Capital Partners, Ray Coyle, Carl McCann",https://www.linkedin.com/company/everseen-limited
Logically,https://www.crunchbase.com/organization/the-logic-ally,101-250,Active,https://www.logically.ai,contact@logically.co.uk,,,,,,,,,,"Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Science and Engineering, Social Impact, Software","Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Social Entrepreneurship, Software",,,,,,,,,,"London, England, United Kingdom",$100M to $500M,2017-06-07,day,"Vitruvian Partners, XTX Ventures, Amazon Alexa Fund, NPIF – Mercia Equity Finance",https://www.linkedin.com/company/joinlogically
Aktana,https://www.crunchbase.com/organization/aktana,251-500,Active,http://www.aktana.com,info@aktana.com,(888) 707-3125,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Life Science, Machine Learning",,,,,,,,,,"San Francisco, California, United States",$100M to $500M,2008-01-01,year,"Safeguard Scientifics, CIBC Innovation Banking, Transformation Capital, Armentum Partners, Norwest Venture Partners",http://www.linkedin.com/company/aktana
Benson Hill,https://www.crunchbase.com/organization/benson-hill-biosystems,251-500,Active,http://www.bensonhill.com,info@bensonhill.com,314-222-8218,,,,,,,,,"Agriculture and Farming, Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software","Agriculture, AgTech, Artificial Intelligence (AI), Biotechnology, Machine Learning",34,14,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,Scientific and technological services,29095400,USD,29095400,,,"Olivette, Missouri, United States",$100M to $500M,2012-01-01,year,"Louis Dreyfus Company, Post Holdings, Collaborative Fund, S2G Ventures, BioGenerator",https://www.linkedin.com/company/benson-hill/
